Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureBand,SalaryBand,tenure_risk_score,overtime_flag,salary_gap,manager_tenure_ratio,RecruitmentCost,TrainingCost,ProductivityLoss,TotalAttritionCost,Attrition_Probability,Risk_Level
31,0,2,1003,2,5,3,5,1,1749,1,1,51,3,2,7,3,1,8346,20943,1,0,0,19,3,3,80,1,6,3,3,5,2,0,2,2,2,0,0,2115.0,0.3333333333333333,8346,16692,12519.0,37557.0,0.5045474521051604,Medium Risk
27,0,2,1054,1,8,3,3,1,1751,3,0,67,3,1,6,4,2,3445,6152,1,0,0,11,3,3,80,0,6,5,2,6,2,1,4,3,1,0,0,557.5,0.5714285714285714,3445,6890,5167.5,15502.5,0.4080137227398062,Medium Risk
29,1,2,428,2,9,3,2,1,1752,2,0,52,1,1,8,2,2,2760,14630,1,0,0,13,3,3,80,0,2,3,3,2,2,2,2,0,3,0,0,181.0,0.6666666666666666,2760,5520,4140.0,12420.0,0.8750664496490126,High Risk
29,0,1,461,1,1,3,1,1,1753,4,1,70,4,2,0,3,2,6294,23060,8,0,1,12,3,4,80,0,10,5,4,3,2,0,2,2,2,0,1,-517.0,0.5,6294,12588,9441.0,28323.0,0.5797274134017278,Medium Risk
30,0,2,979,2,15,2,2,1,1754,3,1,94,2,3,7,1,0,7140,3088,2,0,0,11,3,1,80,1,12,2,3,7,7,1,7,3,2,0,0,909.0,0.875,7140,14280,10710.0,32130.0,0.3014767948985446,Low Risk
34,0,2,181,1,2,4,3,1,1755,4,1,97,4,1,6,4,1,2932,5586,0,0,1,14,3,1,80,3,6,3,3,5,0,1,2,2,3,0,1,44.5,0.3333333333333333,2932,5864,4398.0,13194.0,0.32896092664426674,Low Risk
33,0,0,1283,2,2,3,2,1,1756,4,0,62,3,2,7,2,2,5147,10697,8,0,0,15,3,4,80,0,13,2,2,11,7,1,7,1,1,0,0,-1084.0,0.5833333333333334,5147,10294,7720.5,23161.5,0.4396984404915095,Medium Risk
49,0,2,1313,2,11,4,2,1,1757,4,0,80,3,2,7,4,2,4507,8191,3,0,0,12,3,3,80,0,8,1,4,5,1,0,4,2,1,0,0,-1724.0,0.6666666666666666,4507,9014,6760.5,20281.5,0.12456559568311915,Low Risk
33,1,2,211,2,16,3,1,1,1758,1,0,74,3,3,7,1,2,8564,10092,2,0,1,20,4,3,80,0,11,2,2,0,0,0,0,4,2,1,1,2333.0,0.0,8564,17128,12846.0,38538.0,0.8540638250985244,High Risk
38,0,1,594,1,2,2,3,1,1760,3,0,75,2,1,2,2,1,2468,15963,4,0,0,14,3,2,80,1,9,4,2,6,1,0,5,3,3,0,0,-418.0,0.7142857142857143,2468,4936,3702.0,11106.0,0.36807149725916066,Low Risk
31,1,2,1079,2,16,4,2,1,1761,1,1,70,3,3,7,3,1,8161,19002,2,0,0,13,3,1,80,3,10,2,3,1,0,0,0,0,2,1,0,1930.0,0.0,8161,16322,12241.5,36724.5,0.6122176049993887,Medium Risk
29,0,2,590,1,4,3,5,1,1762,4,0,91,2,1,6,1,0,2109,10007,1,0,0,13,3,3,80,1,1,2,3,1,0,0,0,0,3,1,0,-778.5,0.0,2109,4218,3163.5,9490.5,0.6214386678399814,Medium Risk
30,0,2,305,1,16,3,1,1,1763,3,1,58,4,2,0,3,1,5294,9128,3,0,0,16,3,3,80,1,10,3,3,7,0,1,7,3,1,0,0,-1517.0,0.875,5294,10588,7941.0,23823.0,0.3097174601672037,Low Risk
32,0,0,953,1,5,4,5,1,1764,2,1,65,3,1,6,2,2,2718,17674,2,0,0,14,3,2,80,0,12,3,3,7,7,0,7,3,3,0,0,-169.5,0.875,2718,5436,4077.0,12231.0,0.25003150419992515,Low Risk
38,0,2,833,1,18,3,3,1,1766,2,1,60,1,2,0,4,1,5811,24539,3,0,1,16,3,3,80,1,15,2,3,1,0,1,0,0,1,1,1,-1000.0,0.0,5811,11622,8716.5,26149.5,0.4825454816427426,Medium Risk
43,1,1,807,1,17,3,5,1,1767,3,1,38,2,1,6,3,1,2437,15587,9,0,1,16,3,4,80,1,6,4,3,1,0,0,0,0,3,1,1,-450.5,0.0,2437,4874,3655.5,10966.5,0.8549412306194544,High Risk
42,0,2,855,1,12,3,3,1,1768,2,1,57,3,1,2,2,0,2766,8952,8,0,0,22,4,2,80,3,7,6,2,5,3,0,4,2,3,0,0,-120.0,0.6666666666666666,2766,5532,4149.0,12447.0,0.47658589945099994,Medium Risk
55,0,2,478,1,2,3,3,1,1770,3,1,60,2,5,5,1,1,19038,19805,8,0,0,12,3,2,80,3,34,2,3,1,0,0,0,0,0,1,0,2528.0,0.0,19038,38076,28557.0,85671.0,0.11400030414933313,Low Risk
33,0,0,775,1,4,3,5,1,1771,4,1,90,3,2,6,2,0,3055,6194,5,0,0,15,3,4,80,2,11,2,2,9,8,1,7,3,1,0,0,167.5,0.7,3055,6110,4582.5,13747.5,0.181557995424353,Low Risk
41,0,2,548,1,9,4,1,1,1772,3,1,94,3,1,2,1,0,2289,20520,1,0,0,20,4,2,80,2,5,2,3,5,3,0,4,2,3,0,0,-597.0,0.6666666666666666,2289,4578,3433.5,10300.5,0.22807053424012522,Low Risk
34,0,0,1375,2,10,3,1,1,1774,4,1,87,3,2,7,3,0,4001,12313,1,0,1,14,3,3,80,1,15,3,3,15,14,0,7,1,1,0,1,-2230.0,0.4375,4001,8002,6001.5,18004.5,0.04418729414856583,Low Risk
53,0,0,661,1,1,4,3,1,1775,1,0,60,2,4,4,3,1,12965,22308,4,0,1,20,4,4,80,3,27,2,2,3,2,0,2,2,0,0,1,6518.0,0.5,12965,25930,19447.5,58342.5,0.14211475920643635,Low Risk
43,0,2,244,0,2,3,1,1,1778,2,1,97,3,1,1,4,2,3539,5033,0,0,0,13,3,2,80,0,10,5,3,9,7,1,8,3,1,0,0,446.0,0.8,3539,7078,5308.5,15925.5,0.07460225726812282,Low Risk
34,0,2,511,2,3,2,1,1,1779,4,0,32,1,2,7,4,2,6029,25353,5,0,0,12,3,1,80,0,6,3,3,2,2,2,2,0,2,0,0,-202.0,0.6666666666666666,6029,12058,9043.5,27130.5,0.7773236798346552,High Risk
21,1,2,337,2,7,1,2,1,1780,2,1,31,3,1,8,2,2,2679,4567,1,0,0,13,3,2,80,0,1,3,3,1,0,1,0,0,3,1,0,100.0,0.0,2679,5358,4018.5,12055.5,0.936286435213688,High Risk
38,0,2,1153,1,6,2,4,1,1782,4,0,40,2,1,2,3,1,3702,16376,1,0,0,11,3,2,80,1,5,3,3,5,4,0,4,2,1,0,0,816.0,0.6666666666666666,3702,7404,5553.0,16659.0,0.18086267303580336,Low Risk
22,1,2,1294,1,8,1,3,1,1783,3,0,79,3,1,2,1,1,2398,15999,1,0,1,17,3,3,80,0,1,6,3,1,0,0,0,0,3,1,1,-488.0,0.0,2398,4796,3597.0,10791.0,0.7482239427474888,High Risk
31,0,2,196,2,29,4,2,1,1784,1,0,91,2,2,7,4,1,5468,13402,1,0,0,14,3,1,80,2,13,3,3,12,7,5,7,1,1,0,0,-763.0,0.5384615384615384,5468,10936,8202.0,24606.0,0.5695498439150184,Medium Risk
51,0,2,942,1,3,3,5,1,1786,1,0,53,3,3,3,3,1,13116,22984,2,0,0,11,3,4,80,0,15,2,3,2,2,2,2,0,0,0,0,-4338.5,0.6666666666666666,13116,26232,19674.0,59022.0,0.060628577290323296,Low Risk
37,0,2,589,2,9,2,2,1,1787,2,1,46,2,2,7,2,1,4189,8800,1,0,0,14,3,1,80,2,5,2,3,5,2,0,3,2,1,0,0,-2042.0,0.5,4189,8378,6283.5,18850.5,0.4078162982296104,Medium Risk
46,0,2,734,1,2,4,3,1,1789,3,1,46,3,5,5,4,0,19328,14218,7,0,1,17,3,3,80,1,24,3,3,2,1,2,2,0,0,0,1,2818.0,0.6666666666666666,19328,38656,28992.0,86976.0,0.21126584803473586,Low Risk
36,0,2,1383,1,10,3,1,1,1790,4,1,90,3,3,0,1,1,8321,25949,7,0,1,13,3,4,80,1,15,1,3,12,8,5,7,1,2,0,1,1510.0,0.5384615384615384,8321,16642,12481.5,37444.5,0.5554350683527184,Medium Risk
44,1,1,429,1,1,2,3,1,1792,3,1,99,3,1,6,2,0,2342,11092,1,0,1,12,3,3,80,3,6,2,2,5,3,2,3,2,3,0,1,-545.5,0.5,2342,4684,3513.0,10539.0,0.28461428498366276,Low Risk
37,0,2,1239,0,8,2,4,1,1794,3,1,89,3,2,1,2,0,4071,12832,2,0,0,13,3,3,80,0,19,4,2,10,0,4,7,3,1,0,0,978.0,0.6363636363636364,4071,8142,6106.5,18319.5,0.20628162363756472,Low Risk
35,1,2,303,2,27,3,1,1,1797,3,1,84,3,2,7,4,2,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7,3,1,0,1,-418.0,0.6363636363636364,5813,11626,8719.5,26158.5,0.644275760174069,Medium Risk
33,0,2,867,1,8,4,1,1,1798,4,1,90,4,1,6,1,1,3143,6076,6,0,0,19,3,2,80,1,14,1,3,10,8,7,6,3,1,0,0,255.5,0.5454545454545454,3143,6286,4714.5,14143.5,0.6526463673077525,Medium Risk
28,0,2,1181,1,1,3,1,1,1799,3,1,82,3,1,6,4,1,2044,5531,1,0,0,11,3,3,80,1,5,6,4,5,3,0,3,2,3,0,0,-843.5,0.5,2044,4088,3066.0,9198.0,0.21102549226736395,Low Risk
39,0,2,1253,1,10,1,3,1,1800,3,1,65,3,3,5,3,2,13464,7914,7,0,0,21,4,3,80,0,9,3,3,4,3,2,2,2,0,0,0,-3046.0,0.4,13464,26928,20196.0,60588.0,0.35211275713792956,Low Risk
46,0,0,849,2,26,2,1,1,1801,2,1,98,2,2,7,2,2,7991,25166,8,0,0,15,3,3,80,0,6,3,3,2,2,2,2,0,2,0,0,1760.0,0.6666666666666666,7991,15982,11986.5,35959.5,0.8697943087225936,High Risk
40,0,2,616,1,2,2,1,1,1802,3,0,99,3,1,2,1,1,3377,25605,4,0,0,17,3,4,80,1,7,5,2,4,3,0,2,2,1,0,0,491.0,0.4,3377,6754,5065.5,15196.5,0.3324231355266227,Low Risk
42,0,2,1128,1,13,3,3,1,1803,2,1,95,4,2,0,1,1,5538,5696,5,0,0,18,3,3,80,2,10,2,2,0,0,0,0,4,1,1,0,-1273.0,0.0,5538,11076,8307.0,24921.0,0.28819387981047484,Low Risk
35,0,0,1180,1,2,2,3,1,1804,2,1,90,3,2,4,4,0,5762,24442,2,0,0,14,3,3,80,1,15,6,3,7,7,1,7,3,1,0,0,-685.0,0.875,5762,11524,8643.0,25929.0,0.03918032556892785,Low Risk
38,0,0,1336,0,2,3,0,1,1805,1,1,100,3,1,1,2,0,2592,7129,5,0,0,13,3,4,80,3,13,3,3,11,10,3,8,1,3,0,0,-501.0,0.6666666666666666,2592,5184,3888.0,11664.0,0.14790903000931363,Low Risk
34,1,1,234,1,9,4,1,1,1807,4,1,93,3,2,2,1,1,5346,6208,4,0,0,17,3,3,80,1,11,3,2,7,1,0,7,3,1,0,0,2460.0,0.875,5346,10692,8019.0,24057.0,0.40231593252490316,Medium Risk
37,1,2,370,1,10,4,3,1,1809,4,1,58,3,2,4,1,2,4213,4992,1,0,0,15,3,2,80,0,10,4,1,10,3,0,8,3,1,0,0,-2234.0,0.7272727272727273,4213,8426,6319.5,18958.5,0.20608253479820154,Low Risk
39,0,1,766,2,20,3,1,1,1812,3,1,83,3,2,7,4,0,4127,19188,2,0,0,18,3,4,80,1,7,6,3,2,1,2,2,0,1,0,0,-2104.0,0.6666666666666666,4127,8254,6190.5,18571.5,0.2620334515312548,Low Risk
43,0,0,343,1,9,3,1,1,1813,1,1,52,3,1,6,3,2,2438,24978,4,0,0,13,3,3,80,0,7,2,2,3,2,1,2,2,3,0,0,-449.5,0.5,2438,4876,3657.0,10971.0,0.7061889846747228,High Risk
41,0,2,447,1,5,3,1,1,1814,2,1,85,4,2,0,2,2,6870,15530,3,0,0,12,3,1,80,0,11,3,1,3,2,1,2,2,2,0,0,59.0,0.5,6870,13740,10305.0,30915.0,0.4263451784481337,Medium Risk
41,0,2,796,2,4,1,2,1,1815,3,0,81,3,3,7,3,0,10447,26458,0,0,1,13,3,4,80,1,23,3,4,22,14,13,5,1,0,0,1,4216.0,0.217391304347826,10447,20894,15670.5,47011.5,0.48202230745283575,Medium Risk
30,0,2,1092,1,10,3,3,1,1816,1,0,64,3,3,4,3,2,9667,2739,9,0,0,14,3,2,80,0,9,3,3,7,7,0,2,3,2,0,0,3220.0,0.25,9667,19334,14500.5,43501.5,0.8255439832485848,High Risk
26,1,2,920,0,20,2,3,1,1818,4,0,69,3,1,1,2,1,2148,6889,0,0,1,11,3,3,80,0,6,3,3,5,1,1,4,2,3,0,1,-945.0,0.6666666666666666,2148,4296,3222.0,9666.0,0.509897764056398,Medium Risk
46,1,2,261,1,21,2,3,1,1821,4,0,66,3,2,0,2,1,8926,10842,4,0,0,22,4,4,80,1,13,2,4,9,7,3,7,3,2,0,0,2115.0,0.7,8926,17852,13389.0,40167.0,0.22764679134811908,Low Risk
40,0,2,1194,1,1,3,1,1,1822,3,0,52,3,2,0,4,0,6513,9060,4,0,0,17,3,4,80,1,12,3,3,5,3,0,3,2,2,0,0,-298.0,0.5,6513,13026,9769.5,29308.5,0.106716190926678,Low Risk
34,0,2,810,2,8,2,5,1,1823,2,1,92,4,2,7,3,1,6799,22128,1,0,0,21,4,3,80,2,10,5,3,10,8,4,8,3,2,0,0,568.0,0.7272727272727273,6799,13598,10198.5,30595.5,0.17488033276887954,Low Risk
58,0,0,350,2,2,3,3,1,1824,2,1,52,3,4,3,2,0,16291,22577,4,0,0,22,4,4,80,1,37,0,2,16,9,14,14,1,0,0,0,-1163.5,0.8235294117647058,16291,32582,24436.5,73309.5,0.07432186217165133,Low Risk
35,0,2,185,1,23,4,3,1,1826,2,1,91,1,1,2,3,1,2705,9696,0,0,0,16,3,2,80,1,6,2,4,5,4,0,3,2,3,0,0,-181.0,0.5,2705,5410,4057.5,12172.5,0.4354392473953,Medium Risk
47,0,2,1001,1,4,3,1,1,1827,3,0,92,2,3,4,2,0,10333,19271,8,0,1,12,3,3,80,1,28,4,3,22,11,14,10,1,0,0,1,3886.0,0.4347826086956521,10333,20666,15499.5,46498.5,0.7021086406197727,High Risk
40,0,2,750,1,12,3,1,1,1829,2,0,47,3,2,0,1,0,4448,10748,2,0,0,12,3,2,80,1,15,3,3,7,4,7,7,3,1,0,0,-2363.0,0.875,4448,8896,6672.0,20016.0,0.31194049573578125,Low Risk
54,0,2,431,1,7,4,3,1,1830,4,0,68,3,2,6,4,1,6854,15696,4,0,0,15,3,2,80,1,14,2,2,7,1,1,7,3,2,0,0,3966.5,0.875,6854,13708,10281.0,30843.0,0.183504469548655,Low Risk
31,0,1,1125,2,7,4,2,1,1833,1,0,68,3,3,7,1,1,9637,8277,2,0,0,14,3,4,80,2,9,3,3,3,2,2,2,2,2,0,0,3406.0,0.5,9637,19274,14455.5,43366.5,0.620472032132523,Medium Risk
28,0,2,1217,1,1,3,3,1,1834,3,0,67,3,1,6,1,1,3591,12719,1,0,0,25,4,3,80,1,3,3,3,3,2,1,2,2,1,0,0,703.5,0.5,3591,7182,5386.5,16159.5,0.4966496864942645,Medium Risk
38,0,2,723,2,2,4,2,1,1835,2,0,77,1,2,8,4,1,5405,4244,2,0,1,20,4,1,80,2,20,4,2,4,2,0,3,2,1,0,1,2826.0,0.6,5405,10810,8107.5,24322.5,0.3024683138369972,Low Risk
26,0,2,572,2,10,3,3,1,1836,3,1,46,3,2,7,4,2,4684,9125,1,0,0,13,3,1,80,0,5,4,3,5,3,1,2,2,1,0,0,-1547.0,0.3333333333333333,4684,9368,7026.0,21078.0,0.5567258757912908,Medium Risk
58,0,1,1216,1,15,4,1,1,1837,1,1,87,3,4,5,3,1,15787,21624,2,0,1,14,3,2,80,0,23,3,3,2,2,2,2,0,0,0,1,-723.0,0.6666666666666666,15787,31574,23680.5,71041.5,0.06653196895202547,Low Risk
18,0,0,1431,1,14,3,3,1,1839,2,0,33,3,1,6,3,2,1514,8018,1,0,0,16,3,3,80,0,0,4,1,0,0,0,0,4,3,1,0,-1373.5,0.0,1514,3028,2271.0,6813.0,0.7932444578052618,High Risk
31,1,2,359,0,18,5,0,1,1842,4,1,89,4,1,1,1,1,2956,21495,0,0,0,17,3,3,80,0,2,4,3,1,0,0,0,0,3,1,0,-137.0,0.0,2956,5912,4434.0,13302.0,0.5854596103646497,Medium Risk
29,1,2,350,0,13,3,0,1,1844,1,1,56,2,1,1,1,0,2335,3157,4,0,1,15,3,4,80,3,4,3,3,2,2,2,0,0,3,0,1,-758.0,0.0,2335,4670,3502.5,10507.5,0.8770659000692458,High Risk
45,0,0,589,2,2,4,1,1,1845,3,0,67,3,2,7,3,1,5154,19665,4,0,0,22,4,2,80,2,10,3,4,8,7,5,7,3,1,0,0,-1077.0,0.7777777777777778,5154,10308,7731.0,23193.0,0.21293632456749248,Low Risk
36,0,2,430,1,2,4,4,1,1847,4,0,73,3,2,6,2,1,6962,19573,4,0,1,22,4,4,80,1,15,2,3,1,0,0,0,0,2,1,1,4074.5,0.0,6962,13924,10443.0,31329.0,0.6333986384975258,Medium Risk
43,0,1,1422,2,2,4,1,1,1849,1,1,92,3,2,7,4,1,5675,19246,1,0,0,20,4,3,80,1,7,5,3,7,7,7,7,3,1,0,0,-556.0,0.875,5675,11350,8512.5,25537.5,0.1871332244773217,Low Risk
27,0,1,1297,1,5,2,1,1,1850,4,0,53,3,1,2,4,2,2379,19826,0,0,1,14,3,3,80,0,6,3,2,5,4,0,2,2,3,0,1,-507.0,0.3333333333333333,2379,4758,3568.5,10705.5,0.3578678034151826,Low Risk
29,0,1,574,1,20,1,3,1,1852,4,1,40,3,1,2,4,1,3812,7003,1,0,0,13,3,2,80,0,11,3,4,11,8,3,10,1,1,0,0,926.0,0.8333333333333334,3812,7624,5718.0,17154.0,0.26103626528189816,Low Risk
32,0,1,1318,2,10,4,2,1,1853,4,1,79,3,2,7,4,2,4648,26075,8,0,0,13,3,3,80,0,4,2,4,0,0,0,0,4,1,1,0,-1583.0,0.0,4648,9296,6972.0,20916.0,0.6392014323760893,Medium Risk
42,0,0,355,1,10,4,5,1,1854,3,1,38,3,1,6,3,1,2936,6161,3,0,0,22,4,2,80,2,10,1,2,6,3,3,3,3,3,0,0,48.5,0.4285714285714285,2936,5872,4404.0,13212.0,0.5154753888949855,Medium Risk
47,0,2,207,1,9,4,1,1,1856,2,0,64,3,1,2,3,2,2105,5411,4,0,0,12,3,3,80,0,7,2,3,2,2,2,0,0,3,0,0,-781.0,0.0,2105,4210,3157.5,9472.5,0.6695247039999938,Medium Risk
46,0,2,706,1,2,2,1,1,1857,4,1,82,3,3,4,4,0,8578,19989,3,0,0,14,3,3,80,1,12,4,2,9,8,4,7,3,2,0,0,2131.0,0.7,8578,17156,12867.0,38601.0,0.10621895639554572,Low Risk
28,0,0,280,0,1,2,1,1,1858,3,1,43,3,1,1,4,0,2706,10494,1,0,0,15,3,2,80,1,3,2,3,3,2,2,2,2,3,0,0,-387.0,0.5,2706,5412,4059.0,12177.0,0.5080340806886342,Medium Risk
29,0,2,726,1,29,1,1,1,1859,4,1,93,1,2,0,3,0,6384,21143,8,0,0,17,3,4,80,2,11,3,3,7,0,1,6,3,2,0,0,-427.0,0.75,6384,12768,9576.0,28728.0,0.581662678124463,Medium Risk
42,0,2,1142,1,8,3,1,1,1860,4,1,81,3,1,2,3,2,3968,13624,4,0,0,13,3,4,80,0,8,3,3,0,0,0,0,4,1,1,0,1082.0,0.0,3968,7936,5952.0,17856.0,0.31248155968269214,Low Risk
32,1,2,414,2,2,4,2,1,1862,3,1,82,2,2,7,2,2,9907,26186,7,0,1,12,3,3,80,0,7,3,2,2,2,2,2,0,2,0,1,3676.0,0.6666666666666666,9907,19814,14860.5,44581.5,0.9327194791834641,High Risk
46,0,2,1319,2,3,3,5,1,1863,1,0,45,4,4,7,1,0,13225,7739,2,0,0,12,3,4,80,1,25,5,3,19,17,2,8,1,0,0,0,6994.0,0.4,13225,26450,19837.5,59512.5,0.059649315493607594,Low Risk
27,0,2,728,2,23,1,3,1,1864,2,0,36,2,2,8,3,1,3540,7018,1,0,0,21,4,4,80,1,9,5,3,9,8,5,8,3,1,0,0,961.0,0.8,3540,7080,5310.0,15930.0,0.5887456533543237,Medium Risk
29,0,2,352,0,6,1,3,1,1865,4,1,87,2,1,1,2,1,2804,15434,1,0,0,11,3,4,80,0,1,3,3,1,0,0,0,0,3,1,0,-289.0,0.0,2804,5608,4206.0,12618.0,0.6253822072547734,Medium Risk
43,0,2,823,1,6,3,3,1,1866,1,0,81,2,5,3,3,1,19392,22539,7,0,0,13,3,4,80,0,21,2,3,16,12,6,14,1,0,0,0,1937.5,0.8235294117647058,19392,38784,29088.0,87264.0,0.1701866703996771,Low Risk
48,0,2,1224,1,10,3,1,1,1867,4,1,91,2,5,5,2,1,19665,13583,4,0,0,12,3,4,80,0,29,3,3,22,10,12,9,1,0,0,0,3155.0,0.391304347826087,19665,39330,29497.5,88492.5,0.24959235618316672,Low Risk
29,1,1,459,1,24,2,1,1,1868,4,1,73,2,1,6,4,2,2439,14753,1,0,1,24,4,2,80,0,1,3,2,1,0,1,0,0,3,1,1,-448.5,0.0,2439,4878,3658.5,10975.5,0.8736907305724761,High Risk
46,1,2,1254,2,10,3,1,1,1869,3,0,64,3,3,7,2,1,7314,14011,5,0,0,21,4,3,80,3,14,2,3,8,7,0,7,3,2,0,0,1083.0,0.7777777777777778,7314,14628,10971.0,32913.0,0.1079717879572029,Low Risk
27,0,1,1131,1,15,3,1,1,1870,4,0,77,2,1,6,1,1,4774,23844,0,0,0,19,3,4,80,1,8,2,2,7,6,7,3,3,1,0,0,1886.5,0.375,4774,9548,7161.0,21483.0,0.7006813208647406,High Risk
39,0,2,835,1,19,4,4,1,1871,4,1,41,3,2,6,4,0,3902,5141,8,0,0,14,3,2,80,3,7,2,3,2,2,2,2,0,1,0,0,1014.5,0.6666666666666666,3902,7804,5853.0,17559.0,0.6426983743380346,Medium Risk
55,0,2,836,1,2,4,5,1,1873,2,1,98,2,1,6,4,1,2662,7975,8,0,0,20,4,2,80,1,19,2,4,5,2,0,4,2,3,0,0,-225.5,0.6666666666666666,2662,5324,3993.0,11979.0,0.18265293608355684,Low Risk
28,0,2,1172,2,3,3,3,1,1875,2,0,78,3,1,8,2,1,2856,3692,1,0,0,19,3,4,80,1,1,3,3,1,0,0,0,0,3,1,0,277.0,0.0,2856,5712,4284.0,12852.0,0.6824227800731724,Medium Risk
30,1,2,945,2,9,3,3,1,1876,2,1,89,3,1,8,4,2,1081,16019,1,0,0,13,3,3,80,0,1,3,2,1,0,0,0,0,3,1,0,-1498.0,0.0,1081,2162,1621.5,4864.5,0.6959421020708071,Medium Risk
22,1,2,391,1,7,1,1,1,1878,4,1,75,3,1,6,2,2,2472,26092,1,0,1,23,4,1,80,0,1,2,3,1,0,0,0,0,3,1,1,-415.5,0.0,2472,4944,3708.0,11124.0,0.8881539899306393,High Risk
36,0,2,1266,2,10,4,5,1,1880,2,0,63,2,2,7,3,1,5673,6060,1,0,1,13,3,1,80,1,10,4,3,10,9,1,7,3,1,0,1,-558.0,0.6363636363636364,5673,11346,8509.5,25528.5,0.18077289595092674,Low Risk
31,0,2,311,1,20,3,1,1,1881,2,1,89,3,2,2,3,0,4197,18624,1,0,0,11,3,1,80,1,10,2,3,10,8,0,2,3,1,0,0,1311.0,0.1818181818181818,4197,8394,6295.5,18886.5,0.38512640862290576,Low Risk
34,0,2,1480,2,4,3,1,1,1882,3,1,64,3,3,7,4,1,9713,24444,2,0,1,13,3,4,80,3,9,3,3,5,3,1,0,2,2,0,1,3482.0,0.0,9713,19426,14569.5,43708.5,0.37116733705251614,Low Risk
29,0,2,592,1,7,3,1,1,1883,4,1,59,3,1,2,1,2,2062,19384,3,0,0,14,3,2,80,0,11,2,3,3,2,1,2,2,3,0,0,-824.0,0.5,2062,4124,3093.0,9279.0,0.619506378115698,Medium Risk
37,0,2,783,1,7,4,3,1,1885,4,1,78,3,2,6,1,1,4284,13588,5,0,1,22,4,3,80,1,16,2,3,5,3,0,4,2,1,0,1,1396.5,0.6666666666666666,4284,8568,6426.0,19278.0,0.4111063557856536,Medium Risk
35,0,2,219,1,16,2,4,1,1886,4,0,44,2,2,4,2,1,4788,25388,0,0,1,11,3,4,80,0,4,2,3,3,2,0,2,2,1,0,1,-1659.0,0.5,4788,9576,7182.0,21546.0,0.45092964363130117,Medium Risk
45,0,2,556,1,25,2,1,1,1888,2,0,93,2,2,4,4,1,5906,23888,0,0,0,13,3,4,80,2,10,2,2,9,8,3,8,3,1,0,0,-541.0,0.8,5906,11812,8859.0,26577.0,0.1002806145428563,Low Risk
36,0,1,1213,0,2,1,0,1,1890,2,1,94,2,2,1,4,2,3886,4223,1,0,0,21,4,4,80,0,10,2,2,10,1,0,8,3,1,0,0,793.0,0.7272727272727273,3886,7772,5829.0,17487.0,0.1629540398880934,Low Risk
40,0,2,1137,1,1,4,1,1,1892,1,1,98,3,4,3,1,0,16823,18991,2,0,0,11,3,1,80,1,22,3,3,19,7,11,16,1,0,0,0,-631.5,0.8,16823,33646,25234.5,75703.5,0.14859408524286327,Low Risk
26,0,2,482,1,1,2,1,1,1893,2,0,90,2,1,6,3,1,2933,14908,1,0,1,13,3,3,80,1,1,3,2,1,0,1,0,0,3,1,1,45.5,0.0,2933,5866,4399.5,13198.5,0.8431526824876647,High Risk
27,0,2,511,2,2,2,3,1,1898,1,0,89,4,2,7,3,2,6500,26997,0,0,0,14,3,2,80,0,9,5,2,8,7,0,7,3,2,0,0,269.0,0.7777777777777778,6500,13000,9750.0,29250.0,0.2499631666464962,Low Risk
48,0,1,117,1,22,3,3,1,1900,4,0,58,3,4,3,4,0,17174,2437,3,0,0,11,3,2,80,1,24,3,3,22,17,4,7,1,0,0,0,-280.5,0.3043478260869565,17174,34348,25761.0,77283.0,0.03713894666641397,Low Risk
44,0,2,170,1,1,4,1,1,1903,2,1,78,4,2,0,1,1,5033,9364,2,0,0,15,3,4,80,1,10,5,3,2,0,2,2,0,1,0,0,-1778.0,0.6666666666666666,5033,10066,7549.5,22648.5,0.24887269103140802,Low Risk
34,1,0,967,1,16,4,5,1,1905,4,1,85,1,1,6,1,1,2307,14460,1,0,1,23,4,2,80,1,5,2,3,5,2,3,0,2,3,0,1,-580.5,0.0,2307,4614,3460.5,10381.5,0.7694921225557395,High Risk
56,1,2,1162,1,24,2,1,1,1907,1,1,97,3,1,2,4,2,2587,10261,1,0,0,16,3,4,80,0,5,3,3,4,2,1,0,2,3,0,0,-299.0,0.0,2587,5174,3880.5,11641.5,0.2798259255970848,Low Risk
36,0,2,335,2,17,2,2,1,1908,3,1,33,2,2,7,2,1,5507,16822,2,0,0,16,3,3,80,2,12,1,1,4,2,1,3,2,1,0,0,-724.0,0.6,5507,11014,8260.5,24781.5,0.5045883138210233,Medium Risk
41,0,2,337,2,8,3,2,1,1909,3,0,54,3,2,7,2,1,4393,26841,5,0,0,21,4,3,80,1,14,3,3,5,4,1,4,2,1,0,0,-1838.0,0.6666666666666666,4393,8786,6589.5,19768.5,0.32311779213582326,Low Risk
